event_idx,track_idx,label,muon_general_tracks_p,muon_general_tracks_pt,muon_general_tracks_ptErr,muon_general_tracks_chi2,muon_general_tracks_normalizedChi2,muon_general_tracks_etaErr,muon_general_tracks_phiErr,muon_general_tracks_dszErr,muon_general_tracks_dxyErr,muon_general_tracks_dzErr,muon_general_tracks_qoverpErr,muon_general_tracks_lambdaErr,muon_general_tracks_eta,muon_general_tracks_nPixelHits,muon_general_tracks_nTrkLays,muon_general_tracks_nFoundHits,muon_general_tracks_nLostHits,muon_general_tracks_impact3D,muon_general_tracks_impactSignificance,muon_general_tracks_chi2PerHit,muon_general_tracks_hitEfficiency,muon_general_tracks_sigmaPtOverPt,muon_general_tracks_relUncertaintyProduct,muon_general_tracks_sip2D,muon_general_tracks_sipZ,muon_general_tracks_dxyOverPt,muon_general_tracks_ptErrOverP,muon_general_tracks_dzOverDxy,muon_general_tracks_absEta,L1TkMu_nStubs,L1TkMu_nStubs_Endcap,L1TkMu_nStubs_Barrel,L1TkMu_stubQual_max,L1TkMu_stubMax_etaRegion,L1TkMu_stubMax_phiRegion,L1TkMu_stubMax_depthRegion,L1TkMu_hasMatch,L1TkMu_dR2min,L1TkMu_dPtNorm,L1TkMu_chi2Pt,L1TkMu_matchingScore,L1TkMu_nCompatible,L1TkMu_secondBest_dR2,is_low_pt
34,8,0,9.700282812e-01,3.989562988e-01,-1.548905134e+00,1.563474059e+00,7.211266458e-02,-2.885987043e+00,-2.879526138e+00,-2.438600063e+00,-2.429610014e+00,-1.867614985e+00,-2.920232058e+00,-3.456150055e+00,1.989560008e+00,5.000000000e+00,1.100000000e+01,1.800000000e+01,0.000000000e+00,1.833211064e+00,2.784253597e+00,3.082017004e-01,1.000000000e+00,-1.947838187e+00,-3.895018101e+00,1.566708386e-01,2.784252405e+00,-2.671808481e+00,-2.518805265e+00,3.189580441e+00,1.989560008e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,3.000000000e+01,1.000000000e+00,1.000000000e+00,-4.898994923e+00,-1.998561263e+00,-9.269760549e-02,-4.895001888e+00,1.000000000e+00,5.326423049e-01,9.932287931e-01
34,9,0,1.247238874e+00,6.594645977e-01,-1.283005357e+00,1.452233434e+00,-3.912791237e-02,-3.130945683e+00,-3.112406254e+00,-2.583699942e+00,-2.538650036e+00,-1.996049166e+00,-3.189980268e+00,-3.717037916e+00,2.029426098e+00,6.000000000e+00,1.100000000e+01,1.800000000e+01,0.000000000e+00,5.537868738e-01,2.272988081e+00,1.969610602e-01,1.000000000e+00,-1.942440271e+00,-3.882566214e+00,-1.845932901e-01,2.272985458e+00,-3.381811380e+00,-2.530105352e+00,3.000057936e+00,2.029426098e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,1.500000000e+01,4.000000000e+00,1.000000000e+00,-5.151124477e+00,-1.583672047e+00,7.405323982e-01,-5.141509056e+00,1.000000000e+00,4.342942646e-07,7.046420574e-01
34,10,0,9.400126934e-01,3.052146435e-01,-1.613335013e+00,1.941670895e+00,3.976030350e-01,-2.734771490e+00,-2.742788076e+00,-2.226059198e+00,-2.290757895e+00,-1.591316938e+00,-2.863045692e+00,-3.368789196e+00,2.141106606e+00,7.000000000e+00,1.100000000e+01,2.000000000e+01,0.000000000e+00,9.622600079e-01,2.072465897e+00,6.406410336e-01,1.000000000e+00,-1.918531179e+00,-3.838909864e+00,-4.497249722e-01,2.072463751e+00,-3.045300961e+00,-2.553210020e+00,3.221459866e+00,2.141106606e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.974300265e-01
34,11,0,1.287130117e+00,6.020883918e-01,-1.291703820e+00,1.445814848e+00,-9.825281054e-02,-3.005969524e+00,-3.017859697e+00,-2.473433256e+00,-2.490987539e+00,-1.788493752e+00,-3.181597948e+00,-3.689322710e+00,2.259677172e+00,8.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,7.367519140e-01,2.156935692e+00,1.447849870e-01,1.000000000e+00,-1.893766522e+00,-3.786265850e+00,2.935508192e-01,2.156894922e+00,-2.799386024e+00,-2.578677893e+00,2.565877438e+00,2.259677172e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,8.807423711e-01
35,0,1,1.293113589e+00,5.800797343e-01,-1.284489632e+00,1.587006330e+00,1.880493574e-02,-2.969187975e+00,-2.960950136e+00,-2.408965588e+00,-2.404072285e+00,-1.696021318e+00,-3.158316851e+00,-3.680540323e+00,-2.325460911e+00,8.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,-1.421275437e-01,1.628787279e+00,2.647871673e-01,1.000000000e+00,-1.864545703e+00,-3.728078365e+00,7.573639750e-01,1.624825716e+00,-2.226824999e+00,-2.577447176e+00,1.575581908e+00,2.325460911e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,2.000000000e+00,5.000000000e+00,2.700000000e+01,3.000000000e+00,1.000000000e+00,-5.697247028e+00,-1.576135993e+00,6.002112031e-01,-5.691499710e+00,1.000000000e+00,4.342942646e-07,9.164313078e-01
35,1,0,1.211689591e+00,5.105232000e-01,-1.392611146e+00,1.440167189e+00,-1.039004251e-01,-2.922852039e+00,-2.905443668e+00,-2.472084045e+00,-2.421568394e+00,-1.771020651e+00,-3.116287470e+00,-3.622557163e+00,-2.297593117e+00,8.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,-2.765631080e-01,1.632791162e+00,1.391373724e-01,1.000000000e+00,-1.903110147e+00,-3.805526495e+00,-3.105502427e-01,1.632762909e+00,-3.241998434e+00,-2.604136705e+00,2.593716383e+00,2.297593117e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,2.000000000e+00,5.000000000e+00,2.700000000e+01,3.000000000e+00,1.000000000e+00,-4.966103554e+00,-2.504678965e+00,-1.200618267e+00,-4.964872837e+00,1.000000000e+00,4.342942646e-07,9.712606072e-01
36,0,0,1.065379500e+00,3.330626190e-01,-1.530899286e+00,1.488385677e+00,-3.012788855e-02,-2.730157375e+00,-2.725143909e+00,-2.216125011e+00,-2.209662914e+00,-1.483866096e+00,-2.932873249e+00,-3.461449146e+00,-2.370680332e+00,9.000000000e+00,1.200000000e+01,1.900000000e+01,0.000000000e+00,3.567856252e-01,1.662323236e+00,2.096322328e-01,1.000000000e+00,-1.863944650e+00,-3.729506254e+00,-1.439824849e-01,1.662270188e+00,-2.686567545e+00,-2.596122026e+00,2.532009125e+00,2.370680332e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,2.200000000e+01,1.000000000e+00,1.000000000e+00,-4.500520229e+00,-1.803250790e+00,1.351673752e-01,-4.493954659e+00,1.000000000e+00,9.604864568e-02,9.966446161e-01
36,1,0,1.319378376e+00,5.929803848e-01,-1.302966952e+00,1.688019276e+00,1.695056558e-01,-2.994096994e+00,-2.986644506e+00,-2.549449444e+00,-2.539405584e+00,-1.823176503e+00,-3.215949535e+00,-3.718645334e+00,-2.356808186e+00,9.000000000e+00,1.200000000e+01,1.900000000e+01,0.000000000e+00,8.142749071e-01,2.230344534e+00,4.092658758e-01,1.000000000e+00,-1.895921707e+00,-3.790552139e+00,-3.238790035e-01,2.230342865e+00,-3.455175638e+00,-2.622171879e+00,3.270256281e+00,2.356808186e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,8.971100450e-01
36,2,0,1.190865397e+00,4.581426978e-01,-1.429546475e+00,1.844409943e+00,3.003420234e-01,-2.856263638e+00,-2.853629827e+00,-2.409531355e+00,-2.411069155e+00,-1.676899433e+00,-3.080484629e+00,-3.587614536e+00,-2.371631145e+00,9.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,-1.432714820e+00,9.613000154e-01,5.433800220e-01,1.000000000e+00,-1.887667060e+00,-3.775246620e+00,-2.644086182e-01,9.605306983e-01,-3.133142710e+00,-2.620242119e+00,1.958995342e+00,2.371631145e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.860270023e-01
36,3,0,1.112249374e+00,4.010521472e-01,-1.346878290e+00,1.858513236e+00,4.967854917e-01,-3.176537752e+00,-3.016215563e+00,-2.273688793e+00,-2.214999437e+00,-1.562557101e+00,-2.860156775e+00,-3.885042191e+00,-2.321150303e+00,4.000000000e+00,8.000000000e+00,1.400000000e+01,2.000000000e+00,-2.938429415e-01,1.472841263e+00,7.123852372e-01,8.750000000e-01,-1.747915506e+00,-3.494802713e+00,1.166191220e+00,1.412213445e+00,-1.449919224e+00,-2.459012270e+00,8.985150456e-01,2.321150303e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.930638671e-01
36,4,0,1.222523689e+00,5.724077821e-01,-1.354536176e+00,1.585820079e+00,6.730638444e-02,-3.232043743e+00,-3.233207226e+00,-2.519302368e+00,-2.542499542e+00,-1.869297862e+00,-3.149257660e+00,-3.879597425e+00,-2.177329302e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,8.671002388e-01,2.302974224e+00,3.070666194e-01,1.000000000e+00,-1.926916838e+00,-3.851206303e+00,6.309709549e-01,2.302875757e+00,-2.483955622e+00,-2.576905489e+00,2.345190525e+00,2.177329302e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,3.300000000e+01,1.000000000e+00,1.000000000e+00,-5.723880291e+00,-2.427995920e+00,-9.990659356e-01,-5.723118305e+00,1.000000000e+00,4.342942646e-07,9.260806441e-01
36,5,0,1.012365580e+00,3.306287825e-01,-1.584725499e+00,1.617302299e+00,9.878853709e-02,-2.759666443e+00,-2.752416372e+00,-2.243246555e+00,-2.240850687e+00,-1.561569691e+00,-2.931667328e+00,-3.440454245e+00,-2.251898527e+00,7.000000000e+00,1.200000000e+01,1.900000000e+01,0.000000000e+00,1.525852680e+00,2.324511766e+00,3.385487497e-01,1.000000000e+00,-1.915334940e+00,-3.832083464e+00,-1.312103152e+00,2.324511766e+00,-3.880357265e+00,-2.596935987e+00,4.314415932e+00,2.251898527e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,9.414346814e-01,9.967240691e-01
36,6,0,9.292043447e-01,3.801547587e-01,-1.584972143e+00,1.659779191e+00,1.412654072e-01,-2.873900652e+00,-2.871625185e+00,-2.430122137e+00,-2.421730757e+00,-1.881156206e+00,-2.897038460e+00,-3.422125816e+00,-1.936810851e+00,6.000000000e+00,1.000000000e+01,1.900000000e+01,1.000000000e+00,8.748336434e-01,2.318608999e+00,3.810256124e-01,9.499999881e-01,-1.965103388e+00,-3.929611206e+00,-9.023624659e-02,2.318605900e+00,-2.891898155e+00,-2.514051199e+00,2.949357510e+00,1.936810851e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.945171475e-01
36,7,0,7.447255850e-01,1.722595841e-01,-1.818473458e+00,1.627342939e+00,1.088292599e-01,-2.660882473e+00,-2.654909611e+00,-2.217778206e+00,-2.213387012e+00,-1.645364285e+00,-2.744620800e+00,-3.232804775e+00,-1.992891908e+00,6.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,8.579492569e-01,2.074368000e+00,3.485895097e-01,1.000000000e+00,-1.990719080e+00,-3.986665964e+00,-8.164467663e-02,2.074357510e+00,-2.467235088e+00,-2.563068867e+00,2.723991394e+00,1.992891908e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.991126657e-01
36,8,0,9.176549911e-01,3.308524787e-01,-1.636014819e+00,1.657274365e+00,1.132065132e-01,-2.808650494e+00,-2.803136587e+00,-2.355676889e+00,-2.355071545e+00,-1.768947244e+00,-2.888415575e+00,-3.394653797e+00,-2.027110100e+00,7.000000000e+00,1.100000000e+01,2.000000000e+01,0.000000000e+00,8.720685840e-01,2.205007792e+00,3.562444448e-01,1.000000000e+00,-1.966845751e+00,-3.934233665e+00,-5.627359152e-01,2.205007076e+00,-3.247990370e+00,-2.553533077e+00,3.353582382e+00,2.027110100e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,8.996266723e-01,9.967169166e-01
36,9,0,7.616653442e-01,2.802059352e-01,-1.849614978e+00,1.394283414e+00,-3.656313289e-03,-2.762509108e+00,-2.817112923e+00,-2.209700346e+00,-2.371579885e+00,-1.728287816e+00,-2.901801586e+00,-3.243458748e+00,-1.773335934e+00,4.000000000e+00,1.000000000e+01,1.500000000e+01,0.000000000e+00,1.523006439e+00,2.489816666e+00,2.181922793e-01,1.000000000e+00,-2.129793167e+00,-4.262315750e+00,2.880022489e-02,2.489814043e+00,-2.622905493e+00,-2.611133575e+00,3.104289770e+00,1.773335934e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.979488254e-01
36,10,0,6.963292956e-01,2.674472332e-01,-1.766981602e+00,1.770095229e+00,1.790308803e-01,-2.827530384e+00,-2.820205688e+00,-2.299616337e+00,-2.296543598e+00,-1.870788336e+00,-2.735398531e+00,-3.255921125e+00,-1.644039154e+00,4.000000000e+00,1.200000000e+01,2.200000000e+01,0.000000000e+00,1.684724569e+00,2.713183641e+00,4.276727140e-01,1.000000000e+00,-2.034407139e+00,-4.068643093e+00,9.577096440e-03,2.713182688e+00,-2.554343939e+00,-2.463210106e+00,3.129330873e+00,1.644039154e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.981628060e-01
36,11,0,6.498167515e-01,3.129036427e-01,-1.710609913e+00,1.218026996e+00,-2.133361697e-01,-2.920616865e+00,-2.916629314e+00,-2.388241291e+00,-2.395294905e+00,-2.051385403e+00,-2.675897360e+00,-3.257106304e+00,-1.411150813e+00,3.000000000e+00,9.000000000e+00,1.600000000e+01,0.000000000e+00,1.843636632e+00,2.973252773e+00,1.390731987e-02,1.000000000e+00,-2.023489952e+00,-4.044979095e+00,-6.749313325e-04,2.973252535e+00,-2.708759308e+00,-2.360349417e+00,3.317788363e+00,1.411150813e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.972382784e-01
36,12,1,1.664623141e+00,1.049392819e+00,-8.965233564e-01,1.790388107e+00,2.718744278e-01,-3.486329556e+00,-3.445453644e+00,-2.963804483e+00,-2.836033344e+00,-2.348876953e+00,-3.608720303e+00,-4.097423553e+00,2.094726324e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,-1.216881156e+00,1.747054577e+00,5.116347075e-01,1.000000000e+00,-1.945881248e+00,-3.888412714e+00,1.007040262e+00,1.739742875e+00,-2.878355503e+00,-2.560991764e+00,1.220030665e+00,2.094726324e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,2.000000000e+00,3.000000000e+00,1.000000000e+00,-4.944974899e+00,-2.895997286e+00,-1.899701357e+00,-4.944472313e+00,1.000000000e+00,4.342942646e-07,4.081614861e-06
37,0,0,1.106038690e+00,3.704647720e-01,-1.515410542e+00,1.713815331e+00,1.953016222e-01,-2.754681349e+00,-2.759015083e+00,-2.306722641e+00,-2.313727856e+00,-1.571220517e+00,-2.995463848e+00,-3.489160538e+00,-2.378310919e+00,8.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,6.722002029e-01,1.907350779e+00,4.350618422e-01,1.000000000e+00,-1.885855913e+00,-3.773160696e+00,-1.788224727e-01,1.907336235e+00,-2.862788439e+00,-2.621281624e+00,2.828604937e+00,2.378310919e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,1.500000000e+01,1.000000000e+00,1.000000000e+00,-4.393898010e+00,-1.429028273e+00,9.466588497e-01,-4.378407001e+00,1.000000000e+00,1.283924818e+00,9.950653911e-01
37,1,0,1.025422692e+00,3.700661659e-01,-1.555603266e+00,1.693274736e+00,1.492069066e-01,-2.797583580e+00,-2.785687447e+00,-2.247493267e+00,-2.226348639e+00,-1.592196465e+00,-2.954260349e+00,-3.451981544e+00,-2.189706802e+00,8.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,1.136398435e+00,2.160417318e+00,3.922448456e-01,1.000000000e+00,-1.925648212e+00,-3.851814985e+00,-1.614386886e-01,2.160412312e+00,-2.757678270e+00,-2.580876112e+00,2.955954075e+00,2.189706802e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,1.344628096e+00,9.950864911e-01
37,2,0,9.036372900e-01,8.571946621e-01,-1.128644824e+00,1.800526381e+00,4.387987256e-01,-3.529127359e+00,-3.554096222e+00,-2.893115997e+00,-2.988256931e+00,-2.846707821e+00,-2.889190197e+00,-3.575404167e+00,4.707525969e-01,4.000000000e+00,9.000000000e+00,1.400000000e+01,0.000000000e+00,7.920063138e-01,3.243016243e+00,6.543984413e-01,1.000000000e+00,-1.985803366e+00,-3.967684269e+00,3.570472300e-01,3.243015766e+00,-3.487490892e+00,-2.032241344e+00,3.027449846e+00,4.707525969e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,1.218333934e-02
37,3,0,5.772923231e-01,4.274289012e-01,-1.719834208e+00,1.176592827e+00,-2.213465422e-01,-3.059454679e+00,-3.065865040e+00,-2.493402004e+00,-2.534776688e+00,-2.343578100e+00,-2.725935459e+00,-3.209112883e+00,8.792501688e-01,3.000000000e+00,9.000000000e+00,1.500000000e+01,0.000000000e+00,1.336378455e+00,3.011863232e+00,5.018976517e-04,1.000000000e+00,-2.147224903e+00,-4.287654877e+00,8.412382007e-02,3.011862993e+00,-2.877902985e+00,-2.297063112e+00,3.118868589e+00,8.792501688e-01,2.000000000e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,1.000000000e+00,7.000000000e+00,1.000000000e+00,1.000000000e+00,-4.906901836e+00,-2.136485100e+00,1.516294293e-02,-4.903995991e+00,1.000000000e+00,4.342942646e-07,9.905168414e-01
37,4,0,4.380903542e-01,3.438574374e-01,-1.746399164e+00,1.044785142e+00,-3.531538844e-01,-3.081225157e+00,-3.056272745e+00,-2.298701525e+00,-2.304385185e+00,-2.204485416e+00,-2.529017210e+00,-3.175331354e+00,6.828165054e-01,3.000000000e+00,9.000000000e+00,1.500000000e+01,1.000000000e+00,2.047174454e+00,3.228142023e+00,-1.313055456e-01,9.375000000e-01,-2.090227365e+00,-4.174810410e+00,-6.311827302e-01,3.228142023e+00,-3.278688908e+00,-2.184447289e+00,3.958870173e+00,6.828165054e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.962618947e-01
37,5,1,8.232542872e-01,7.499856949e-01,-1.361794233e+00,1.188429117e+00,-2.739681005e-01,-3.422116041e+00,-3.452352762e+00,-2.786143541e+00,-2.985242844e+00,-2.712916136e+00,-2.934823751e+00,-3.495173693e+00,5.973362923e-01,4.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,1.947444797e+00,3.686875582e+00,-4.201933742e-02,1.000000000e+00,-2.111733675e+00,-4.216523647e+00,1.643071890e+00,3.686857939e+00,-2.092522860e+00,-2.184992075e+00,2.316298723e+00,5.973362923e-01,3.000000000e+00,0.000000000e+00,3.000000000e+00,3.000000000e+00,1.000000000e+00,7.000000000e+00,1.000000000e+00,1.000000000e+00,-5.029419899e+00,-1.961851001e+00,2.903669477e-01,-5.025206566e+00,1.000000000e+00,4.342942646e-07,2.233147025e-01
37,6,0,8.279555440e-01,4.889793694e-01,-1.533591986e+00,1.339203715e+00,-1.231937408e-01,-3.086034536e+00,-3.083031654e+00,-2.534976482e+00,-2.545023441e+00,-2.196080923e+00,-2.851514816e+00,-3.424385071e+00,1.416498423e+00,3.000000000e+00,9.000000000e+00,1.700000000e+01,0.000000000e+00,1.649562240e+00,3.020930529e+00,1.087550670e-01,1.000000000e+00,-2.022540331e+00,-4.041647434e+00,1.247563809e-01,3.020930290e+00,-2.909046888e+00,-2.361462593e+00,3.245086670e+00,1.416498423e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.342942646e-07,9.788330197e-01
37,7,0,8.517848849e-01,4.762533903e-01,-1.521266103e+00,1.732719660e+00,1.886518747e-01,-3.050657272e+00,-3.050444126e+00,-2.560409307e+00,-2.575455666e+00,-2.184969187e+00,-2.850347757e+00,-3.425518513e+00,1.510212421e+00,5.000000000e+00,1.100000000e+01,2.000000000e+01,0.000000000e+00,-1.141827404e-01,2.127945900e+00,4.316898286e-01,1.000000000e+00,-1.997490644e+00,-3.992118359e+00,-3.778169751e-01,2.127943754e+00,-3.428523779e+00,-2.372962952e+00,2.895955324e+00,1.510212421e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,4.000000000e+00,6.000000000e+00,1.000000000e+00,1.000000000e+00,-2.904768467e+00,-2.699474812e+00,-1.402570367e+00,-2.903903008e+00,1.000000000e+00,4.342942646e-07,9.822241664e-01
37,8,0,1.032703161e+00,5.302071571e-01,-1.430663466e+00,1.378381610e+00,-1.898195744e-01,-3.022576809e+00,-2.963396311e+00,-2.435765743e+00,-2.311204195e+00,-1.933350921e+00,-2.994330168e+00,-3.524076462e+00,1.824502826e+00,6.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,6.485456824e-01,2.257703066e+00,5.616255477e-02,1.000000000e+00,-1.960842490e+00,-3.919316292e+00,4.438934922e-01,2.257652044e+00,-2.397498369e+00,-2.463252068e+00,2.191631794e+00,1.824502826e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,3.000000000e+00,4.000000000e+00,7.000000000e+00,1.000000000e+00,1.000000000e+00,-4.712682724e+00,-1.860039949e+00,2.136930227e-01,-4.707035065e+00,1.000000000e+00,4.342942646e-07,9.615757465e-01
37,9,0,8.506621718e-01,1.791694611e-01,-1.727819085e+00,1.598222375e+00,3.002090007e-02,-2.609513760e+00,-2.608379602e+00,-2.163213968e+00,-2.165542841e+00,-1.491770864e+00,-2.765617847e+00,-3.280354500e+00,2.227769613e+00,8.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,2.406878322e-01,1.612128377e+00,2.760031521e-01,1.000000000e+00,-1.906976342e+00,-3.819346189e+00,-1.310703754e+00,1.612128139e+00,-3.653527737e+00,-2.578339815e+00,3.595364094e+00,2.227769613e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.990693927e-01
37,10,0,1.097363591e+00,4.548865855e-01,-1.500596166e+00,1.483495116e+00,-6.057260558e-02,-2.885980368e+00,-2.893408298e+00,-2.430921793e+00,-2.440659523e+00,-1.788534999e+00,-3.055092812e+00,-3.527326345e+00,2.159274101e+00,8.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,9.280537367e-01,2.252590179e+00,1.824652404e-01,1.000000000e+00,-1.955457211e+00,-3.910172939e+00,-3.466474414e-01,2.252588749e+00,-3.241556168e+00,-2.597801208e+00,3.251188517e+00,2.159274101e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.866059422e-01
37,11,0,1.126095653e+00,5.076872706e-01,-9.964860082e-01,5.357041359e-01,-3.093931377e-01,-3.149158001e+00,-3.088192463e+00,-2.440206051e+00,-2.518923283e+00,-1.821888447e+00,-2.630037546e+00,-3.765640020e+00,2.102267742e+00,6.000000000e+00,5.000000000e+00,6.000000000e+00,0.000000000e+00,1.982811093e+00,2.813323736e+00,-2.424465120e-01,1.000000000e+00,-1.504163623e+00,-3.007862568e+00,1.681634337e-01,2.813322783e+00,-2.858277321e+00,-2.122528553e+00,3.342211723e+00,2.102267742e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,-3.918308616e-01,9.724147916e-01
