event_idx,track_idx,muon_general_tracks_p,muon_general_tracks_pt,muon_general_tracks_ptErr,muon_general_tracks_chi2,muon_general_tracks_normalizedChi2,muon_general_tracks_etaErr,muon_general_tracks_phiErr,muon_general_tracks_dszErr,muon_general_tracks_dxyErr,muon_general_tracks_dzErr,muon_general_tracks_qoverpErr,muon_general_tracks_lambdaErr,muon_general_tracks_eta,muon_general_tracks_nPixelHits,muon_general_tracks_nTrkLays,muon_general_tracks_nFoundHits,muon_general_tracks_nLostHits,muon_general_tracks_impact3D,muon_general_tracks_impactSignificance,muon_general_tracks_chi2PerHit,muon_general_tracks_hitEfficiency,muon_general_tracks_sigmaPtOverPt,muon_general_tracks_relUncertaintyProduct,muon_general_tracks_sip2D,muon_general_tracks_sipZ,muon_general_tracks_dxyOverPt,muon_general_tracks_ptErrOverP,muon_general_tracks_dzOverDxy,muon_general_tracks_absEta,L1TkMu_nStubs,L1TkMu_nStubs_Endcap,L1TkMu_nStubs_Barrel,L1TkMu_stubQual_max,L1TkMu_stubMax_etaRegion,L1TkMu_stubMax_phiRegion,L1TkMu_stubMax_depthRegion,L1TkMu_hasMatch,L1TkMu_dR2min,L1TkMu_dPtNorm,L1TkMu_chi2Pt,L1TkMu_matchingScore,L1TkMu_nCompatible,L1TkMu_secondBest_dR2,is_low_pt
13,2,8.449376822e-01,8.367007971e-01,-1.311659813e+00,1.058877826e+00,-4.035190642e-01,-3.452710390e+00,-3.579987764e+00,-2.602218151e+00,-3.069432020e+00,-2.593984365e+00,-2.992897272e+00,-3.460923672e+00,-1.953786165e-01,4.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,3.103588820e-01,2.749336481e+00,-1.715704352e-01,1.000000000e+00,-2.148308277e+00,-4.288239479e+00,2.838653922e-01,2.749334097e+00,-3.620959282e+00,-2.156544209e+00,2.940990448e+00,1.953786165e-01,4.000000000e+00,0.000000000e+00,4.000000000e+00,3.000000000e+00,0.000000000e+00,7.000000000e+00,1.000000000e+00,1.000000000e+00,-5.273637295e+00,-2.488786459e+00,-6.839129329e-01,-5.272494316e+00,1.000000000e+00,4.141753038e-07,2.338718437e-02
13,3,7.597603798e-01,6.521703005e-01,-1.460114717e+00,1.408968449e+00,-8.239270002e-02,-3.302517653e+00,-3.358662367e+00,-2.668650866e+00,-2.811366558e+00,-2.561105251e+00,-2.872097969e+00,-3.409862757e+00,7.332878709e-01,5.000000000e+00,1.000000000e+01,1.800000000e+01,0.000000000e+00,3.009969592e-01,2.711761713e+00,1.536962539e-01,1.000000000e+00,-2.112241268e+00,-4.217729092e+00,-7.116588950e-01,2.711761713e+00,-4.169022083e+00,-2.219815493e+00,3.672360659e+00,7.332878709e-01,3.000000000e+00,0.000000000e+00,3.000000000e+00,3.000000000e+00,1.000000000e+00,9.000000000e+00,1.000000000e+00,1.000000000e+00,-4.866931438e+00,-2.339122057e+00,-4.578061700e-01,-4.865092754e+00,1.000000000e+00,4.141753038e-07,7.352790833e-01
13,4,1.091763616e+00,4.432622790e-01,-1.446127772e+00,1.611890078e+00,9.337651730e-02,-3.269627571e+00,-3.159928799e+00,-2.582885027e+00,-2.477190018e+00,-1.934512496e+00,-2.981134176e+00,-3.915349007e+00,2.173514843e+00,6.000000000e+00,1.000000000e+01,1.900000000e+01,1.000000000e+00,1.440208435e+00,2.654662132e+00,3.331367075e-01,9.499999881e-01,-1.889368296e+00,-3.776584387e+00,4.557380080e-01,2.654653311e+00,-2.464717865e+00,-2.537753582e+00,2.741640329e+00,2.173514843e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,1.400000000e+01,3.000000000e+00,1.000000000e+00,-4.203935146e+00,-2.647776127e+00,-1.515164256e+00,-4.202974796e+00,1.000000000e+00,4.141753038e-07,9.884563684e-01
13,5,1.199476719e+00,4.995986521e-01,-1.415228248e+00,1.649215579e+00,1.578541696e-01,-3.096505404e+00,-3.198579311e+00,-2.367501259e+00,-2.547913074e+00,-1.667704225e+00,-3.114552736e+00,-3.794214010e+00,2.294565678e+00,8.000000000e+00,1.100000000e+01,1.800000000e+01,0.000000000e+00,1.520866156e+00,2.428167343e+00,3.939432204e-01,1.000000000e+00,-1.914802313e+00,-3.827550411e+00,2.601365447e-01,2.428157330e+00,-2.787262678e+00,-2.614537477e+00,3.048279047e+00,2.294565678e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.754285216e-01
13,6,1.128241897e+00,4.056895375e-01,-1.449651003e+00,1.967204809e+00,4.758433402e-01,-2.788496017e+00,-2.780932665e+00,-2.253894091e+00,-2.229335070e+00,-1.531404853e+00,-2.986249447e+00,-3.509908199e+00,2.347791672e+00,8.000000000e+00,1.100000000e+01,1.800000000e+01,0.000000000e+00,-6.027992368e-01,1.232642412e+00,7.119324207e-01,1.000000000e+00,-1.855321527e+00,-3.711539984e+00,2.812820375e-01,1.229908705e+00,-2.353718281e+00,-2.577740669e+00,1.646577239e+00,2.347791672e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,-5.000000000e+00,2.600000000e+01,4.000000000e+00,1.000000000e+00,-4.068846226e+00,-1.744612932e+00,2.059326619e-01,-4.061186790e+00,1.000000000e+00,4.141753038e-07,9.926813245e-01
14,0,1.196936369e+00,4.940063953e-01,-8.794804811e-01,9.161357880e-01,-3.810627386e-02,-3.124031067e+00,-3.032987833e+00,-2.481438160e+00,-2.566563845e+00,-1.778613687e+00,-2.570520401e+00,-3.824629545e+00,-2.301736355e+00,7.000000000e+00,5.000000000e+00,7.000000000e+00,0.000000000e+00,1.811036706e+00,2.684171677e+00,7.103807479e-02,1.000000000e+00,-1.373479724e+00,-2.746992826e+00,5.886511207e-01,2.684157610e+00,-2.471950531e+00,-2.076368332e+00,2.883549690e+00,2.301736355e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,1.252951026e+00,9.772934318e-01
14,1,1.185280085e+00,4.206758142e-01,-1.137377620e+00,1.153120160e+00,3.917719051e-02,-2.794215202e+00,-2.784135818e+00,-2.276918411e+00,-2.279834270e+00,-1.512381911e+00,-2.743766546e+00,-3.557519436e+00,-2.446239233e+00,9.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,1.220053911e+00,2.122422934e+00,1.988779008e-01,1.000000000e+00,-1.558043480e+00,-3.116218567e+00,-1.109719276e+00,2.122422934e+00,-3.807520390e+00,-2.322572470e+00,3.998605013e+00,2.446239233e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,3.000000000e+00,1.000000000e+00,1.000000000e+00,-1.316807508e+00,-1.173375726e+00,7.129569650e-01,-1.288609505e+00,2.000000000e+00,5.547642708e-01,9.912617207e-01
14,2,9.732379913e-01,3.158333004e-01,-1.599395752e+00,1.713460803e+00,1.452594250e-01,-2.759266376e+00,-2.754366875e+00,-2.318811178e+00,-2.315250635e+00,-1.661476851e+00,-2.892427444e+00,-3.415788174e+00,-2.194542170e+00,6.000000000e+00,1.100000000e+01,2.100000000e+01,0.000000000e+00,5.747233629e-01,2.004221201e+00,3.912417293e-01,1.000000000e+00,-1.915210366e+00,-3.831816196e+00,1.691323757e+00,1.945567727e+00,-9.398458600e-01,-2.572488785e+00,9.080856442e-01,2.194542170e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.971605539e-01
14,3,9.021614790e-01,3.079182506e-01,-1.658802748e+00,1.417640448e+00,-1.264270693e-01,-2.783591509e+00,-2.772037268e+00,-2.258189201e+00,-2.240523577e+00,-1.664004564e+00,-2.873407364e+00,-3.377062798e+00,-2.044837236e+00,7.000000000e+00,1.100000000e+01,2.000000000e+01,0.000000000e+00,6.127966642e-01,1.970568061e+00,1.166106984e-01,1.000000000e+00,-1.966700315e+00,-3.934559345e+00,3.988806307e-01,1.970411897e+00,-2.149575472e+00,-2.560826063e+00,2.148075819e+00,2.044837236e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.973645806e-01
14,4,1.308400393e+00,8.258460760e-01,-1.183660746e+00,1.670809507e+00,1.026080996e-01,-3.328073263e+00,-3.337005138e+00,-2.755924702e+00,-2.785513401e+00,-2.273536444e+00,-3.317401886e+00,-3.808748007e+00,-1.776005864e+00,6.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,5.190689564e-01,2.533156872e+00,3.485903740e-01,1.000000000e+00,-2.009468794e+00,-4.014899731e+00,2.092116326e-01,2.533151865e+00,-3.401317596e+00,-2.491932869e+00,2.835937262e+00,1.776005864e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,3.000000000e+00,-5.000000000e+00,3.000000000e+00,3.000000000e+00,1.000000000e+00,-5.903620720e+00,-1.768715262e+00,4.964662194e-01,-5.902151108e+00,1.000000000e+00,4.141753038e-07,3.251676261e-02
14,5,6.245446801e-01,2.794323564e-01,-1.745626450e+00,1.649329424e+00,1.869316697e-01,-2.878223419e+00,-2.855572462e+00,-2.357706070e+00,-2.339128971e+00,-2.012647629e+00,-2.652843475e+00,-3.222937822e+00,-1.432364702e+00,4.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,1.411332607e+00,2.718358755e+00,4.188806117e-01,1.000000000e+00,-2.025036812e+00,-4.048691273e+00,-5.140867829e-01,2.718358755e+00,-3.132155180e+00,-2.370093584e+00,3.558668613e+00,1.432364702e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.979625940e-01
14,6,6.893019676e-01,4.229469597e-01,-1.622386098e+00,1.426387191e+00,2.844755724e-02,-3.053062677e+00,-3.056351185e+00,-2.562699556e+00,-2.600008488e+00,-2.296417236e+00,-2.735900402e+00,-3.319002628e+00,-1.223431230e+00,4.000000000e+00,1.000000000e+01,1.500000000e+01,0.000000000e+00,-3.467148840e-01,2.123147011e+00,2.502961457e-01,1.000000000e+00,-2.045302868e+00,-4.086849213e+00,-3.532363474e-01,2.123144627e+00,-3.375333548e+00,-2.311617136e+00,2.779670238e+00,1.223431230e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.910191894e-01
14,7,4.424713850e-01,2.993674576e-01,-1.765351653e+00,1.574953556e+00,1.435900480e-01,-3.005652666e+00,-2.983451366e+00,-2.189823627e+00,-2.198552847e+00,-2.046738625e+00,-2.508455753e+00,-3.148585081e+00,8.570288420e-01,3.000000000e+00,9.000000000e+00,1.600000000e+01,0.000000000e+00,1.462863922e+00,2.778219461e+00,3.708337247e-01,1.000000000e+00,-2.064693689e+00,-4.125037670e+00,1.390714943e-01,2.778218269e+00,-2.358818293e+00,-2.207778215e+00,2.790931702e+00,8.570288420e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.975647926e-01
14,8,1.261129528e-01,-6.866289675e-02,-7.043538094e-01,3.218457103e-01,3.218457103e-01,-2.305958033e+00,-9.246736765e-01,-4.610745609e-01,3.459649384e-01,-2.662989795e-01,-7.609978914e-01,-2.500684500e+00,1.019210696e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,0.000000000e+00,2.650372505e+00,1.349021077e+00,-1.552751064e-01,1.000000000e+00,-6.356907487e-01,-1.270572305e+00,9.064530134e-01,1.318711758e+00,1.321081161e+00,-8.304657340e-01,-2.000051141e-01,1.019210696e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.997497201e-01
14,9,5.756429434e-01,2.783663869e-01,-1.749383450e+00,1.301751137e+00,-1.296121180e-01,-2.911811352e+00,-2.902211428e+00,-2.385142326e+00,-2.381322145e+00,-2.087917805e+00,-2.606013775e+00,-3.208739758e+00,1.306963921e+00,3.000000000e+00,9.000000000e+00,1.600000000e+01,0.000000000e+00,1.464225769e+00,2.820084333e+00,9.763140231e-02,1.000000000e+00,-2.027727604e+00,-4.053381443e+00,-1.914937980e-02,2.820083857e+00,-2.678735256e+00,-2.324958801e+00,3.132580042e+00,1.306963921e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.979814291e-01
14,10,5.808843374e-01,3.442276716e-01,-1.753830671e+00,1.486416101e+00,2.401847765e-02,-3.003502846e+00,-3.001376629e+00,-2.537566662e+00,-2.539615154e+00,-2.300972700e+00,-2.680963039e+00,-3.239842415e+00,1.140840769e+00,3.000000000e+00,9.000000000e+00,1.700000000e+01,0.000000000e+00,1.660401106e+00,3.131260395e+00,2.559674382e-01,1.000000000e+00,-2.098028421e+00,-4.191566467e+00,2.583159208e-01,3.131259918e+00,-2.625494003e+00,-2.334645748e+00,3.111567259e+00,1.140840769e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,5.000000000e+00,1.000000000e+00,1.000000000e+00,-5.059614658e+00,-2.364258051e+00,-5.287883878e-01,-5.057956696e+00,1.000000000e+00,1.096185088e+00,9.962478280e-01
14,11,7.483416796e-01,4.351251125e-01,-1.520210266e+00,1.351108074e+00,7.235478610e-02,-3.051354408e+00,-3.050676346e+00,-2.582241535e+00,-2.615917444e+00,-2.269110203e+00,-2.704535961e+00,-3.364054680e+00,1.349212408e+00,4.000000000e+00,8.000000000e+00,1.200000000e+01,0.000000000e+00,1.542240739e+00,3.040311337e+00,2.719269693e-01,1.000000000e+00,-1.955310345e+00,-3.908233881e+00,-5.272538662e-01,3.040311337e+00,-3.576834679e+00,-2.268485546e+00,3.913868666e+00,1.349212408e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.895746112e-01
14,12,8.776756525e-01,5.276366472e-01,-1.502274632e+00,1.681565523e+00,1.630518287e-01,-3.114852905e+00,-3.116564989e+00,-2.628494501e+00,-2.656807899e+00,-2.278557777e+00,-2.908393383e+00,-3.464191437e+00,1.445061564e+00,6.000000000e+00,1.000000000e+01,1.900000000e+01,0.000000000e+00,-1.555203438e+00,1.527139664e+00,4.028120637e-01,1.000000000e+00,-2.029878378e+00,-4.056025505e+00,1.096031785e+00,1.495060444e+00,-2.088556767e+00,-2.379859924e+00,7.773780227e-01,1.445061564e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,-4.000000000e+00,1.300000000e+01,1.000000000e+00,1.000000000e+00,-5.489099503e+00,-1.973543644e+00,1.219611466e-01,-5.485919476e+00,1.000000000e+00,4.141753038e-07,9.630271792e-01
14,13,1.048362851e+00,5.373114347e-01,-1.474661946e+00,1.654876471e+00,8.667507023e-02,-3.047548294e+00,-3.041278601e+00,-2.516328096e+00,-2.501253366e+00,-2.005375147e+00,-3.061617851e+00,-3.557513952e+00,1.845232844e+00,5.000000000e+00,1.100000000e+01,2.100000000e+01,0.000000000e+00,-3.400320411e-01,1.835407376e+00,3.326573670e-01,1.000000000e+00,-2.011941433e+00,-4.021158218e+00,-4.704784155e-01,1.835402012e+00,-3.507781744e+00,-2.522892952e+00,2.801446915e+00,1.845232844e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,-4.000000000e+00,2.000000000e+01,1.000000000e+00,1.000000000e+00,-5.003090382e+00,-2.182522535e+00,-3.354804516e-01,-5.000533104e+00,1.000000000e+00,1.686324775e-01,9.572241306e-01
14,14,7.587901950e-01,2.743908465e-01,-1.706006765e+00,1.798883200e+00,2.548153102e-01,-2.801837921e+00,-2.796477079e+00,-2.278656006e+00,-2.280642509e+00,-1.794312000e+00,-2.743446112e+00,-3.285673380e+00,1.780504107e+00,7.000000000e+00,1.200000000e+01,2.000000000e+01,1.000000000e+00,1.541627884e+00,2.565155506e+00,4.978532791e-01,9.523809552e-01,-1.980377913e+00,-3.961324692e+00,1.179039329e-01,2.565152645e+00,-2.437093496e+00,-2.464692354e+00,2.933572292e+00,1.780504107e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.980499744e-01
14,15,7.802068591e-01,2.986376286e-01,-1.707736611e+00,1.734745383e+00,2.162316442e-01,-2.831200600e+00,-2.828268528e+00,-2.299023151e+00,-2.313519478e+00,-1.817511678e+00,-2.790930748e+00,-3.312172413e+00,1.773603797e+00,5.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,1.089884162e+00,2.362493992e+00,4.559918642e-01,1.000000000e+00,-2.006352186e+00,-4.012891769e+00,2.502387166e-01,2.362481117e+00,-2.361907959e+00,-2.487832069e+00,2.608260870e+00,1.773603797e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.975810051e-01
15,0,7.601503134e-01,3.980540931e-01,-1.616348863e+00,1.656063795e+00,1.375502050e-01,-2.991819620e+00,-2.990664721e+00,-2.528809071e+00,-2.542665720e+00,-2.166795731e+00,-2.776210546e+00,-3.353361368e+00,-1.475986719e+00,2.000000000e+00,9.000000000e+00,1.900000000e+01,1.000000000e+00,3.572036624e-01,2.345483541e+00,3.773104250e-01,9.499999881e-01,-2.014375925e+00,-4.026103973e+00,3.927705884e-01,2.345456600e+00,-2.547947407e+00,-2.376413822e+00,2.328582525e+00,1.475986719e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,2.900000000e+01,1.000000000e+00,1.000000000e+00,-4.980379105e+00,-1.917661309e+00,2.040095031e-01,-4.975657463e+00,1.000000000e+00,4.141753038e-07,9.932984710e-01
15,1,8.127384186e-01,4.414090514e-01,-1.692222834e+00,1.544905305e+00,1.469656378e-01,-3.028383017e+00,-3.033120394e+00,-2.494995594e+00,-2.519984245e+00,-2.123744011e+00,-2.948935986e+00,-3.399086475e+00,-1.499533176e+00,4.000000000e+00,1.000000000e+01,1.500000000e+01,1.000000000e+00,1.094906449e+00,2.671255112e+00,3.688142598e-01,9.375000000e-01,-2.133594036e+00,-4.262220383e+00,-4.825410247e-01,2.671255112e+00,-3.442873478e+00,-2.504843712e+00,3.549686909e+00,1.499533176e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.887229204e-01
15,2,9.268732667e-01,8.903001547e-01,-1.219480276e+00,1.217884898e+00,-1.438423842e-01,-3.527930737e+00,-3.597035170e+00,-2.851299763e+00,-3.013182640e+00,-2.814751387e+00,-3.036229849e+00,-3.564375162e+00,4.161803126e-01,4.000000000e+00,1.000000000e+01,1.400000000e+01,1.000000000e+00,1.457091451e+00,3.543646574e+00,7.175714523e-02,9.333333373e-01,-2.109731674e+00,-4.212474346e+00,1.896226525e+00,3.543536425e+00,-2.007659912e+00,-2.146299839e+00,1.845899820e+00,4.161803126e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,3.928062506e-03
15,3,1.178747773e+00,1.031603575e+00,-1.098986864e+00,1.194568634e+00,-2.678286731e-01,-3.610587835e+00,-3.682573557e+00,-2.899542332e+00,-3.145101070e+00,-2.752497196e+00,-3.308576107e+00,-3.757018328e+00,8.703539968e-01,4.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,1.424316645e+00,3.465036631e+00,-3.587990999e-02,1.000000000e+00,-2.130537271e+00,-4.253453732e+00,1.901318550e+00,3.464874506e+00,-2.275911093e+00,-2.277657747e+00,1.956513762e+00,8.703539968e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,1.003261968e-05
15,4,1.012457728e+00,3.819447458e-01,-1.589300513e+00,1.326902628e+00,-3.482478485e-02,-3.035817146e+00,-3.036646128e+00,-2.076956034e+00,-2.159063101e+00,-1.446482539e+00,-2.985218525e+00,-3.664790392e+00,2.130960464e+00,3.000000000e+00,9.000000000e+00,1.400000000e+01,1.000000000e+00,1.688229680e+00,2.291904926e+00,1.807748228e-01,9.333333373e-01,-1.971221328e+00,-3.940638065e+00,1.187401772e+00,2.290558815e+00,-1.353658676e+00,-2.601601601e+00,1.815783978e+00,2.130960464e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.944080114e-01
15,5,1.226886511e+00,5.488583446e-01,-1.358842611e+00,1.843434691e+00,2.993668914e-01,-2.958180428e+00,-2.949097395e+00,-2.509157896e+00,-2.460079432e+00,-1.831240535e+00,-3.135656595e+00,-3.634726524e+00,2.243165970e+00,7.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,1.339414001e+00,2.500977039e+00,5.424048305e-01,1.000000000e+00,-1.907675624e+00,-3.814234018e+00,-5.362375379e-01,2.500976801e+00,-3.543780327e+00,-2.585571766e+00,3.665720224e+00,2.243165970e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,9.489409924e-01
16,0,6.430750489e-01,3.641479015e-01,-1.688620329e+00,1.264910936e+00,-1.974863559e-01,-2.993777990e+00,-2.998465538e+00,-2.455236912e+00,-2.485092640e+00,-2.176368475e+00,-2.697686434e+00,-3.272319794e+00,1.257665992e+00,3.000000000e+00,9.000000000e+00,1.700000000e+01,0.000000000e+00,6.695829034e-01,2.511234999e+00,3.446242586e-02,1.000000000e+00,-2.052740335e+00,-4.102088451e+00,4.019809365e-01,2.511221886e+00,-2.447270632e+00,-2.331623316e+00,2.417980194e+00,1.257665992e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,9.953872561e-01
16,1,4.711003900e-01,1.002400666e-01,-1.873999000e+00,1.455217004e+00,9.348944575e-02,-2.686846495e+00,-2.665619373e+00,-2.206616163e+00,-2.156355143e+00,-1.835795760e+00,-2.451763153e+00,-3.057422161e+00,1.498340011e+00,5.000000000e+00,9.000000000e+00,1.400000000e+01,1.000000000e+00,-3.027806282e-01,1.684491277e+00,3.090891242e-01,9.333333373e-01,-1.974230289e+00,-3.951158524e+00,-5.122946948e-02,1.684417963e+00,-2.307798862e+00,-2.345035553e+00,2.056169987e+00,1.498340011e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.994364381e-01
16,2,1.331031799e+00,9.300016761e-01,-1.064655423e+00,1.681887507e+00,1.378197670e-01,-3.437694550e+00,-3.447599173e+00,-2.859175920e+00,-2.883197546e+00,-2.458335161e+00,-3.324915409e+00,-3.836922407e+00,1.574557424e+00,7.000000000e+00,1.100000000e+01,2.000000000e+01,0.000000000e+00,1.301191092e+00,3.109062672e+00,3.808577061e-01,1.000000000e+00,-1.994619131e+00,-3.985246181e+00,8.977622986e-01,3.109054327e+00,-2.915411234e+00,-2.395584345e+00,2.636319637e+00,1.574557424e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,4.000000000e+00,2.000000000e+01,1.000000000e+00,1.000000000e+00,-5.590321064e+00,-2.871710300e+00,-1.755883694e+00,-5.589965343e+00,1.000000000e+00,4.141753038e-07,8.905100985e-04
16,3,8.544571400e-01,3.772980869e-01,-1.532888293e+00,1.608164072e+00,2.102243900e-01,-2.906326056e+00,-2.900588274e+00,-2.449951172e+00,-2.441535473e+00,-1.972873569e+00,-2.766374350e+00,-3.382785559e+00,1.762839675e+00,7.000000000e+00,9.000000000e+00,1.500000000e+01,1.000000000e+00,1.847466707e+00,2.896647930e+00,4.320729971e-01,9.375000000e-01,-1.910165787e+00,-3.819496393e+00,-1.114159301e-01,2.896647692e+00,-2.930000305e+00,-2.387254238e+00,3.476650238e+00,1.762839675e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,2.300000000e+01,1.000000000e+00,1.000000000e+00,-5.261964798e+00,-1.510039449e+00,7.738629580e-01,-5.251134872e+00,1.000000000e+00,-3.974661529e-01,9.946860075e-01
