event_idx,track_idx,muon_pixel_tracks_p,muon_pixel_tracks_pt,muon_pixel_tracks_ptErr,muon_pixel_tracks_chi2,muon_pixel_tracks_normalizedChi2,muon_pixel_tracks_etaErr,muon_pixel_tracks_phiErr,muon_pixel_tracks_dszErr,muon_pixel_tracks_dxyErr,muon_pixel_tracks_dzErr,muon_pixel_tracks_qoverpErr,muon_pixel_tracks_lambdaErr,muon_pixel_tracks_eta,muon_pixel_tracks_nPixelHits,muon_pixel_tracks_nTrkLays,muon_pixel_tracks_nFoundHits,muon_pixel_tracks_nLostHits,muon_pixel_tracks_impact3D,muon_pixel_tracks_impactSignificance,muon_pixel_tracks_chi2PerHit,muon_pixel_tracks_hitEfficiency,muon_pixel_tracks_sigmaPtOverPt,muon_pixel_tracks_relUncertaintyProduct,muon_pixel_tracks_sip2D,muon_pixel_tracks_sipZ,muon_pixel_tracks_dxyOverPt,muon_pixel_tracks_ptErrOverP,muon_pixel_tracks_dzOverDxy,muon_pixel_tracks_absEta,L1TkMu_nStubs,L1TkMu_nStubs_Endcap,L1TkMu_nStubs_Barrel,L1TkMu_stubQual_max,L1TkMu_stubMax_etaRegion,L1TkMu_stubMax_phiRegion,L1TkMu_stubMax_depthRegion,L1TkMu_hasMatch,L1TkMu_dR2min,L1TkMu_dPtNorm,L1TkMu_chi2Pt,L1TkMu_matchingScore,L1TkMu_nCompatible,L1TkMu_secondBest_dR2,is_low_pt
32,1,7.520381212e-01,3.332670033e-01,-1.304788232e+00,7.018586397e-01,-4.120836854e-01,-2.823227406e+00,-2.761444807e+00,-2.238690853e+00,-2.262641907e+00,-1.819966197e+00,-2.389206886e+00,-3.241529703e+00,1.618904471e+00,5.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,1.308822870e+00,2.474407434e+00,-2.523831725e-01,1.000000000e+00,-1.638044953e+00,-3.274521112e+00,-1.373739541e-01,2.474406242e+00,-2.733127832e+00,-2.056785583e+00,3.054398060e+00,1.618904471e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,4.000000000e+00,2.500000000e+01,1.000000000e+00,1.000000000e+00,-5.215799332e+00,-3.001776695e+00,-2.727201939e+00,-5.215438366e+00,1.000000000e+00,4.141753038e-07,9.966378212e-01
33,0,1.983613849e+00,1.336740613e+00,2.926012278e-01,7.297149897e-01,-3.842273653e-01,-3.621403456e+00,-3.280743122e+00,-3.031527996e+00,-2.661536217e+00,-2.385016680e+00,-3.027289391e+00,-4.262082577e+00,2.169667244e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,1.455407739e+00,3.112828970e+00,-2.245268971e-01,1.000000000e+00,-1.044134855e+00,-2.088224649e+00,7.673234940e-01,3.112824678e+00,-3.230413675e+00,-1.690991521e+00,2.622080564e+00,2.169667244e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,1.100000000e+01,3.000000000e+00,1.000000000e+00,-5.983281136e+00,-8.990276456e-01,1.870064288e-01,-5.981216908e+00,1.000000000e+00,4.141753038e-07,2.061153692e-09
33,1,1.176487923e+00,6.062548757e-01,-7.760947943e-01,3.244387507e-01,-6.298021078e-01,-3.206472397e+00,-2.961507797e+00,-2.648020267e+00,-2.380849123e+00,-2.077928305e+00,-2.558637619e+00,-3.774811268e+00,1.987554193e+00,6.000000000e+00,6.000000000e+00,7.000000000e+00,0.000000000e+00,1.484068871e+00,2.820118189e+00,-5.206580162e-01,1.000000000e+00,-1.382341623e+00,-2.764406681e+00,1.220642447e+00,2.819980621e+00,-1.766540527e+00,-1.952546239e+00,1.902305126e+00,1.987554193e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,2.300000000e+01,1.000000000e+00,1.000000000e+00,-4.657723904e+00,-2.234385729e+00,-1.699117422e+00,-4.655314445e+00,1.000000000e+00,4.141753038e-07,8.724007607e-01
33,2,1.052212000e+00,5.202752352e-01,-8.764322996e-01,1.033129573e+00,-8.262678981e-03,-3.104057789e+00,-2.967627287e+00,-2.617809057e+00,-2.492895603e+00,-2.085999489e+00,-2.448724270e+00,-3.634670258e+00,-1.895662069e+00,7.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,3.074184060e-01,2.239783287e+00,1.300398856e-01,1.000000000e+00,-1.396699786e+00,-2.793075323e+00,2.767799497e-01,2.239757538e+00,-2.736289501e+00,-1.928610563e+00,2.369884729e+00,1.895662069e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,5.000000000e+00,1.500000000e+01,3.000000000e+00,1.000000000e+00,-5.561725140e+00,-1.403380513e+00,-4.701101407e-02,-5.550958157e+00,1.000000000e+00,2.023734450e-01,9.668557644e-01
33,3,1.178960323e+00,4.801550508e-01,-8.119125366e-01,8.565996289e-01,-2.573429942e-01,-3.089677572e+00,-2.854781866e+00,-2.545575380e+00,-2.310842752e+00,-1.846891999e+00,-2.470849276e+00,-3.786353588e+00,-2.292044878e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,-1.297725081e+00,1.200096011e+00,-9.764242172e-02,1.000000000e+00,-1.292061687e+00,-2.583920956e+00,2.128110230e-01,1.197781324e+00,-2.578111410e+00,-1.990833044e+00,1.448925138e+00,2.292044878e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,1.100000000e+01,1.000000000e+00,1.000000000e+00,-4.369145870e+00,-2.154240847e+00,-1.730508924e+00,-4.366183281e+00,1.000000000e+00,2.041431367e-01,9.812557101e-01
33,4,7.504169941e-01,4.353195727e-01,-1.203203678e+00,1.112580895e+00,2.674830854e-01,-3.145875216e+00,-3.035107136e+00,-2.516597748e+00,-2.455806971e+00,-2.201574087e+00,-2.388680458e+00,-3.460325718e+00,1.354165077e+00,4.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,-1.175301194e+00,1.614147902e+00,3.344298005e-01,1.000000000e+00,-1.638511062e+00,-3.276078939e+00,1.266572177e-01,1.613917828e+00,-2.764341116e+00,-1.953588486e+00,1.741456270e+00,1.354165077e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,-4.000000000e+00,2.200000000e+01,2.000000000e+00,1.000000000e+00,-4.196877480e+00,-1.378168106e+00,5.578472614e-01,-4.179341793e+00,1.000000000e+00,4.141753038e-07,9.895493984e-01
33,5,9.428976178e-01,3.830890656e-01,-9.965298176e-01,9.598951340e-01,-1.540476531e-01,-2.957510948e+00,-2.798175097e+00,-2.420004368e+00,-2.280189276e+00,-1.860278606e+00,-2.322289467e+00,-3.516285419e+00,1.962608695e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,6.934744716e-01,2.207048178e+00,5.652992055e-03,1.000000000e+00,-1.379612684e+00,-2.758856773e+00,-4.434220195e-01,2.207046986e+00,-3.106229067e+00,-1.939393878e+00,3.070202351e+00,1.962608695e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,3.200000000e+01,1.000000000e+00,1.000000000e+00,-4.524169445e+00,-2.394223928e+00,-2.032866478e+00,-4.522479534e+00,1.000000000e+00,4.141753038e-07,9.943367839e-01
34,0,1.043311596e+00,8.004822135e-01,-9.643260241e-01,6.266928315e-01,-2.184045762e-01,-3.398481607e+00,-3.308648825e+00,-2.670120955e+00,-2.708061695e+00,-2.427378654e+00,-2.807765961e+00,-3.640497446e+00,1.158224702e+00,3.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,-3.078409672e+00,9.195789695e-01,-1.514579207e-01,1.000000000e+00,-1.764786959e+00,-3.528078079e+00,5.547709465e-01,8.747915626e-01,-2.953604221e+00,-2.007597208e+00,6.007475853e-01,1.158224702e+00,4.000000000e+00,3.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,3.000000000e+00,1.000000000e+00,1.000000000e+00,-4.774675846e+00,-2.037887573e+00,-5.382480621e-01,-4.770949364e+00,1.000000000e+00,4.141753038e-07,6.703427434e-02
34,1,5.926419497e-01,5.869306922e-01,-1.303927183e+00,9.822870493e-01,2.804486267e-02,-3.160277843e+00,-3.228694439e+00,-2.347398996e+00,-2.632597208e+00,-2.341689110e+00,-2.483359814e+00,-3.165980577e+00,1.625324339e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,-2.915620327e+00,9.077728391e-01,1.371892542e-01,1.000000000e+00,-1.890832663e+00,-3.779097319e+00,4.833362699e-01,8.746124506e-01,-2.736141443e+00,-1.896543503e+00,6.822142005e-01,1.625324339e-01,2.000000000e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,0.000000000e+00,6.000000000e+00,1.000000000e+00,1.000000000e+00,-5.122751236e+00,-1.877437592e+00,1.535116602e-02,-5.117784977e+00,1.000000000e+00,4.141753038e-07,9.066918492e-01
34,2,6.806703210e-01,4.499620497e-01,-1.232662916e+00,1.784581691e-01,-5.205106735e-01,-3.096999168e+00,-3.012549877e+00,-2.483612537e+00,-2.456328154e+00,-2.252958775e+00,-2.362992287e+00,-3.327327013e+00,1.123969555e+00,3.000000000e+00,5.000000000e+00,5.000000000e+00,0.000000000e+00,9.713996053e-01,2.738736391e+00,-5.205106735e-01,1.000000000e+00,-1.682611346e+00,-3.364048958e+00,-5.137638450e-01,2.738736391e+00,-3.419038296e+00,-1.913305044e+00,3.455512047e+00,1.123969555e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,3.000000000e+00,4.000000000e+00,1.000000000e+01,2.000000000e+00,1.000000000e+00,-5.783241749e+00,-1.518272400e+00,3.554333448e-01,-5.778098583e+00,1.000000000e+00,4.141753038e-07,9.874292016e-01
34,3,9.399165511e-01,3.808514476e-01,-9.937855005e-01,9.547434449e-01,-8.664871752e-02,-3.011811495e+00,-2.856789112e+00,-2.537283421e+00,-2.386348963e+00,-1.978326678e+00,-2.314361572e+00,-3.569707632e+00,1.960827827e+00,7.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,1.024266601e+00,2.490501642e+00,5.165380239e-02,1.000000000e+00,-1.374630809e+00,-2.748931885e+00,-3.607878983e-01,2.490501165e+00,-3.127511978e+00,-1.933668971e+00,3.259134293e+00,1.960827827e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,2.100000000e+01,1.000000000e+00,1.000000000e+00,-5.567684174e+00,-1.578144193e+00,-3.837864995e-01,-5.560511589e+00,1.000000000e+00,7.918156385e-01,9.944749475e-01
34,4,7.609215379e-01,3.754039109e-01,-1.250645161e+00,2.975308001e-01,-6.567099690e-01,-3.076719522e+00,-2.990658760e+00,-2.555286407e+00,-2.502193213e+00,-2.169860363e+00,-2.386646748e+00,-3.461497068e+00,-1.535503268e+00,5.000000000e+00,6.000000000e+00,7.000000000e+00,0.000000000e+00,1.409977436e+00,2.874913692e+00,-5.475659370e-01,1.000000000e+00,-1.626038313e+00,-3.251112700e+00,1.002026275e-01,2.874913216e+00,-2.777272463e+00,-2.011529922e+00,3.107007742e+00,1.535503268e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,5.000000000e+00,1.000000000e+00,1.000000000e+00,-5.447882175e+00,-1.581286311e+00,1.125897020e-01,-5.439764023e+00,1.000000000e+00,7.132739425e-01,9.947946668e-01
34,5,3.671946824e-01,3.654279709e-01,-1.538633108e+00,1.011670470e+00,5.742829293e-02,-3.048377275e+00,-3.182356358e+00,-2.240066051e+00,-2.580558062e+00,-2.238299847e+00,-2.271180391e+00,-3.050142050e+00,9.026091546e-02,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,1.660716772e+00,3.068733215e+00,1.665726751e-01,1.000000000e+00,-1.904041171e+00,-3.805359840e+00,-3.624652326e-01,3.068733215e+00,-3.307734489e+00,-1.905807734e+00,3.773167133e+00,9.026091546e-02,2.000000000e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,0.000000000e+00,6.000000000e+00,1.000000000e+00,1.000000000e+00,-5.713285923e+00,-1.773493171e+00,2.466044426e-01,-5.709764957e+00,1.000000000e+00,4.141753038e-07,9.953240752e-01
34,6,9.685291648e-01,3.245503008e-01,-9.731657505e-01,4.536113143e-01,-5.877798796e-01,-2.986176729e+00,-2.616655350e+00,-2.174732447e+00,-1.937296748e+00,-1.530803680e+00,-2.266082764e+00,-3.628725767e+00,-2.162825584e+00,7.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,2.128649235e+00,2.595421553e+00,-4.494776130e-01,1.000000000e+00,-1.297711372e+00,-2.595182657e+00,1.185542345e+00,2.595092297e+00,-1.076336861e+00,-1.941661000e+00,1.816063523e+00,2.162825584e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,1.900000000e+01,1.000000000e+00,1.000000000e+00,-4.009531498e+00,-1.314895868e+00,8.747232147e-03,-3.989198208e+00,1.000000000e+00,9.802185297e-01,9.969127178e-01
35,0,1.244773030e+00,6.024445295e-01,-7.385520935e-01,1.175605953e-01,-9.238287807e-01,-3.157272100e+00,-2.999183178e+00,-2.683298111e+00,-2.489319563e+00,-2.041131258e+00,-2.585556746e+00,-3.797492027e+00,2.158922911e+00,7.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,6.262608767e-01,2.354311228e+00,-7.855270505e-01,1.000000000e+00,-1.340989351e+00,-2.681741238e+00,-1.610105783e-01,2.354309320e+00,-3.252132416e+00,-1.983285666e+00,2.963400841e+00,2.158922911e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,2.600000000e+01,1.000000000e+00,1.000000000e+00,-5.394897461e+00,-1.838223815e+00,-9.818076491e-01,-5.390184879e+00,1.000000000e+00,1.012860775e+00,8.800512552e-01
35,1,6.419861317e-01,5.842473507e-01,-1.278304935e+00,6.456689239e-01,-3.085727692e-01,-3.169577599e+00,-3.206729174e+00,-2.380316496e+00,-2.575852633e+00,-2.322590828e+00,-2.504284859e+00,-3.227225065e+00,-5.271498561e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,9.126343131e-01,2.779051065e+00,-1.994284987e-01,1.000000000e+00,-1.862528801e+00,-3.722698450e+00,1.049668670e+00,2.778975487e+00,-2.110538960e+00,-1.920263052e+00,1.982626677e+00,5.271498561e-01,2.000000000e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,-1.000000000e+00,1.000000000e+01,1.000000000e+00,1.000000000e+00,-5.227683067e+00,-1.814121246e+00,8.359821141e-02,-5.222180843e+00,1.000000000e+00,4.141753038e-07,9.106407762e-01
35,2,1.134160399e+00,4.550910592e-01,-8.596194386e-01,1.068536416e-01,-1.007085562e+00,-3.068197489e+00,-2.861994028e+00,-2.539199829e+00,-2.334371090e+00,-1.860249400e+00,-2.448687315e+00,-3.745352268e+00,-2.245617867e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,-1.675523400e+00,1.023709893e+00,-8.473861217e-01,1.000000000e+00,-1.314704537e+00,-2.629177570e+00,-7.954061776e-02,1.022356033e+00,-2.868775606e+00,-1.993740082e+00,1.575968385e+00,2.245617867e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,3.400000000e+01,1.000000000e+00,1.000000000e+00,-5.292370796e+00,-1.596864939e+00,-5.860373974e-01,-5.283626080e+00,1.000000000e+00,3.455252349e-01,9.865702987e-01
35,3,5.689679384e-01,4.197549224e-01,-1.410036564e+00,5.290589333e-01,-4.251825213e-01,-3.157135725e+00,-3.135583639e+00,-2.515356541e+00,-2.599319696e+00,-2.366184950e+00,-2.398423433e+00,-3.306093216e+00,-8.771275878e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,6.244009733e-01,2.678486347e+00,-3.160382807e-01,1.000000000e+00,-1.829773188e+00,-3.657388926e+00,-4.895567596e-01,2.678486347e+00,-3.507405996e+00,-1.978974104e+00,3.400717974e+00,8.771275878e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,-2.000000000e+00,8.000000000e+00,1.000000000e+00,1.000000000e+00,-4.938201427e+00,-1.985419273e+00,-3.022884130e-01,-4.934119225e+00,1.000000000e+00,4.141753038e-07,9.913579226e-01
35,4,6.235061288e-01,3.589252234e-01,-1.413947701e+00,7.300486565e-01,-1.150489300e-01,-3.097276449e+00,-3.044333220e+00,-2.531701803e+00,-2.533569336e+00,-2.267188311e+00,-2.395939827e+00,-3.361401796e+00,-1.218567848e+00,3.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,5.536175892e-02,2.294949532e+00,-4.810221493e-02,1.000000000e+00,-1.772858262e+00,-3.543903589e+00,-4.861305058e-01,2.294949055e+00,-3.377737045e+00,-2.037417650e+00,3.047075748e+00,1.218567848e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,4.000000000e+00,3.200000000e+01,1.000000000e+00,1.000000000e+00,-4.121830463e+00,-2.760840654e+00,-1.977877378e+00,-4.121088028e+00,1.000000000e+00,1.131037593e+00,9.956342578e-01
35,5,1.082029104e+00,3.326565027e-01,-7.899383307e-01,8.663195968e-01,-1.750724912e-01,-2.949742556e+00,-2.657468557e+00,-2.430835724e+00,-2.222699404e+00,-1.681559205e+00,-2.204510212e+00,-3.697333574e+00,2.410617113e+00,8.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,1.472774982e+00,2.417969704e+00,-3.676997498e-02,1.000000000e+00,-1.122591496e+00,-2.245071650e+00,-7.915982604e-02,2.417967319e+00,-2.634401321e+00,-1.871937633e+00,3.038232565e+00,2.410617113e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,3.300000000e+01,1.000000000e+00,1.000000000e+00,-4.069713593e+00,-1.778566599e+00,-1.297398567e+00,-4.062625885e+00,1.000000000e+00,1.134815574e+00,9.966579676e-01
35,6,4.441531301e-01,3.322780728e-01,-1.512259841e+00,8.323733807e-01,-1.218685657e-01,-3.063066483e+00,-3.096267700e+00,-2.378605604e+00,-2.510938883e+00,-2.266754150e+00,-2.288301945e+00,-3.174794197e+00,-7.489537597e-01,4.000000000e+00,6.000000000e+00,7.000000000e+00,0.000000000e+00,5.931223556e-02,2.296490908e+00,-1.272422262e-02,1.000000000e+00,-1.844521523e+00,-3.686669111e+00,-3.617654741e-01,2.296489954e+00,-3.204428196e+00,-1.956387758e+00,2.902177811e+00,7.489537597e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,-2.000000000e+00,8.000000000e+00,1.000000000e+00,1.000000000e+00,-4.583242416e+00,-2.485697985e+00,-1.279707432e+00,-4.581880093e+00,1.000000000e+00,7.509900928e-01,9.966705441e-01
35,7,8.498928547e-01,3.301312923e-01,-1.176230550e+00,6.670566201e-01,-4.468856156e-01,-2.936595678e+00,-2.838643551e+00,-2.461977243e+00,-2.362678051e+00,-1.942303300e+00,-2.355890989e+00,-3.455491304e+00,-1.866293669e+00,7.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,7.551084757e-01,2.320051670e+00,-2.871851623e-01,1.000000000e+00,-1.506354094e+00,-3.012017965e+00,7.820406556e-01,2.319869280e+00,-1.910833120e+00,-2.026083708e+00,1.958248734e+00,1.866293669e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,4.000000000e+00,3.200000000e+01,1.000000000e+00,1.000000000e+00,-4.356219292e+00,-2.087085962e+00,-1.154399633e+00,-4.352760315e+00,1.000000000e+00,5.555071831e-01,9.967400432e-01
36,0,1.170423150e+00,5.642070770e-01,-7.922022343e-01,3.391461372e-01,-7.022445798e-01,-3.121648312e+00,-2.957160234e+00,-2.554407835e+00,-2.410034657e+00,-1.948308825e+00,-2.526628971e+00,-3.726121664e+00,-2.073317528e+00,7.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,1.271844625e+00,2.584269762e+00,-5.639424324e-01,1.000000000e+00,-1.356402040e+00,-2.712539673e+00,-1.069092631e+00,2.584269762e+00,-4.038677216e+00,-1.962588072e+00,4.113859177e+00,2.073317528e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,-5.000000000e+00,5.000000000e+00,3.000000000e+00,1.000000000e+00,-4.798573494e+00,-1.161640406e+00,4.515578151e-01,-4.771391869e+00,1.000000000e+00,4.141753038e-07,9.350969791e-01
36,1,1.210874438e+00,4.335668087e-01,-4.392573237e-01,4.923498631e-01,-4.618915021e-01,-3.082761288e+00,-2.556099892e+00,-2.553719997e+00,-2.112236977e+00,-1.776541710e+00,-2.083638906e+00,-3.857455730e+00,-2.475918770e+00,7.000000000e+00,5.000000000e+00,7.000000000e+00,0.000000000e+00,-1.836956620e+00,8.586769104e-01,-3.527473211e-01,1.000000000e+00,-8.728219867e-01,-1.745618224e+00,-3.680338264e-01,8.579111099e-01,-2.913538694e+00,-1.650113463e+00,1.561540127e+00,2.475918770e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,1.321886420e+00,9.897740483e-01
36,2,8.199290037e-01,3.215101659e-01,-1.222652435e+00,9.429363608e-01,-1.710063815e-01,-2.860536098e+00,-2.795328140e+00,-2.279279947e+00,-2.323113918e+00,-1.780917406e+00,-2.363544464e+00,-3.358278036e+00,1.814608216e+00,6.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,4.453351200e-01,2.003612995e+00,-1.130571775e-02,1.000000000e+00,-1.544154406e+00,-3.087354183e+00,-5.215882659e-01,2.003611088e+00,-3.165668488e+00,-2.042540550e+00,3.067158699e+00,1.814608216e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,2.900000000e+01,1.000000000e+00,1.000000000e+00,-5.146040916e+00,-2.869910955e+00,-2.653101683e+00,-5.145537376e+00,1.000000000e+00,1.088707328e+00,9.970021844e-01
36,3,7.651211023e-01,3.209415376e-01,-1.274911880e+00,5.273968577e-01,-3.177004158e-01,-3.059635162e+00,-2.945222616e+00,-2.476976633e+00,-2.401417971e+00,-2.032880545e+00,-2.360660076e+00,-3.502928257e+00,-1.681889653e+00,4.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,1.256167531e+00,2.661012173e+00,-2.507537603e-01,1.000000000e+00,-1.595844269e+00,-3.190825701e+00,9.097329527e-02,2.661010742e+00,-2.631309986e+00,-2.039993525e+00,2.938549042e+00,1.681889653e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,2.000000000e+00,4.000000000e+00,2.500000000e+01,2.000000000e+00,1.000000000e+00,-4.666797161e+00,-1.833587408e+00,-4.626746774e-01,-4.660764217e+00,1.000000000e+00,1.089946389e+00,9.970185757e-01
37,0,5.209890604e-01,4.284846783e-01,-1.439608574e+00,3.842850626e-01,-5.699560642e-01,-3.128951788e+00,-3.149059057e+00,-2.395906925e+00,-2.591525078e+00,-2.303423166e+00,-2.388761759e+00,-3.221317530e+00,-6.760836244e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,1.820756197e+00,3.213888645e+00,-4.608119130e-01,1.000000000e+00,-1.868072987e+00,-3.733625889e+00,1.547926515e-01,3.213888407e+00,-2.865068436e+00,-1.960569739e+00,3.347161531e+00,6.760836244e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,-1.000000000e+00,1.000000000e+00,1.000000000e+00,1.000000000e+00,-5.745325565e+00,-2.701503038e+00,-1.665485024e+00,-5.744942665e+00,1.000000000e+00,4.141753038e-07,9.903936982e-01
37,1,6.683893800e-01,3.683007360e-01,-1.380905271e+00,8.241350651e-01,-2.096259221e-02,-3.091200829e+00,-3.036031723e+00,-2.538699865e+00,-2.530261278e+00,-2.238686085e+00,-2.417156458e+00,-3.390756369e+00,1.314454317e+00,3.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,1.191385627e+00,2.834454536e+00,4.598413780e-02,1.000000000e+00,-1.749191880e+00,-3.496731758e+00,2.945888601e-02,2.834453821e+00,-2.868929386e+00,-2.049256325e+00,3.096505165e+00,1.314454317e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,-5.277673721e+00,-2.431447983e+00,-1.361466646e+00,-5.276372433e+00,1.000000000e+00,4.141753038e-07,9.951785803e-01
38,0,7.544320822e-01,4.493772984e-01,-1.285186291e+00,4.110050797e-01,-5.432360172e-01,-3.124579906e+00,-3.046978474e+00,-2.498636484e+00,-2.459206343e+00,-2.193650723e+00,-2.488599062e+00,-3.429045916e+00,-1.327642798e+00,4.000000000e+00,6.000000000e+00,7.000000000e+00,0.000000000e+00,1.980653048e+00,3.184045076e+00,-4.340918958e-01,1.000000000e+00,-1.734548211e+00,-3.467596054e+00,-7.821840048e-02,3.184045076e+00,-2.986505985e+00,-2.039579153e+00,3.527727127e+00,1.327642798e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,9.875230193e-01
38,1,1.125843048e+00,4.049473107e-01,-8.852374554e-01,1.752077937e+00,6.381345987e-01,-2.970929384e+00,-2.815674782e+00,-2.521319151e+00,-2.364035368e+00,-1.800540090e+00,-2.415827036e+00,-3.690099001e+00,-2.343906641e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,1.263561726e+00,2.432523251e+00,7.978354692e-01,1.000000000e+00,-1.290179491e+00,-2.580119848e+00,9.023243189e-01,2.432334185e+00,-1.866726756e+00,-2.011039257e+00,2.093565702e+00,2.343906641e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,1.900000000e+01,1.000000000e+00,1.000000000e+00,-4.365752220e+00,-1.361351728e+00,-1.037035063e-01,-4.347674370e+00,1.000000000e+00,7.333868742e-01,9.927442074e-01
38,2,1.154626250e+00,3.965615332e-01,-7.764761448e-01,6.857498884e-01,-4.281923771e-01,-2.947098494e+00,-2.741591692e+00,-2.481181383e+00,-2.316182852e+00,-1.723225117e+00,-2.327514410e+00,-3.703348875e+00,-2.430949926e+00,9.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,7.309483886e-01,2.088726282e+00,-2.684919238e-01,1.000000000e+00,-1.173033714e+00,-2.345924377e+00,-2.615284622e-01,2.088721991e+00,-2.973954201e+00,-1.931067824e+00,2.943111658e+00,2.430949926e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,5.553364754e-01,9.934117198e-01
